date,postId,source,text,reactions,likes,ahah,love,wow,sigh,grrr,comments,url,total_views,average_order,seen_by,visible
2019-05-05 18:00:00+00:00,2737016446314210,eldiario.es,MSC: la etiqueta que te permite saber si el pescado y el marisco ha sido capturado de manera respetuosa con el medio ambiente. Lo cuentan en ConsumoClaro.,60.0,55.0,2.0,1.0,1.0,0.0,1.0,5.0,/story.php?story_fbid=2737016446314210&id=417471918268686,0.0,0.0,0.0,no
2019-05-05 18:05:01+00:00,10158899702479896,ABC.es,El partido animalista Pacma ha acusado a los funcionarios del zoológico de Córdoba de sacrificar innecesariamente a la elefanta aplicando incorrectamente el protocolo veterinario.,87.0,18.0,0.0,1.0,2.0,36.0,30.0,33.0,/story.php?story_fbid=10158899702479896&id=7377874895,0.0,0.0,0.0,no
2019-05-05 18:18:55+00:00,10158899741299896,ABC.es,▶Disfruta del resumen y de los goles del SD Huesca 2-6 Valencia CF,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,/story.php?story_fbid=10158899741299896&id=7377874895,0.0,0.0,0.0,no
2019-05-05 18:20:00+00:00,10158899743649896,ABC.es,"Una de ellas, repleta de sarcófagos de madera, la comparten dos sacerdotes de la V dinastía, Behen Wi Ka y Nuwi.",514.0,407.0,1.0,41.0,64.0,1.0,0.0,14.0,/story.php?story_fbid=10158899743649896&id=7377874895,0.0,0.0,0.0,no
2019-05-05 18:30:00+00:00,2737023546313500,eldiario.es,"HBO trabaja en los spin-offs de Juego de Tronos. ""Tres de ellos están avanzando muy bien"", asegura George R. R. Martin.",103.0,74.0,6.0,8.0,9.0,0.0,6.0,34.0,/story.php?story_fbid=2737023546313500&id=417471918268686,0.0,0.0,0.0,no
2019-05-05 18:35:00+00:00,10158899791249896,ABC.es,"Un tribunal popular juzga la muerte de un joven, lanzado vivo a un embalse.",9.0,2.0,0.0,0.0,4.0,1.0,2.0,2.0,/story.php?story_fbid=10158899791249896&id=7377874895,0.0,0.0,0.0,no
2019-05-05 18:50:01+00:00,10158899827794896,ABC.es,"En el mundo animal, las madres son las principales encargadas de criar a los hijos. El instinto transforma su cerebro. #DíadelaMadre",93.0,82.0,0.0,10.0,0.0,1.0,0.0,3.0,/story.php?story_fbid=10158899827794896&id=7377874895,0.0,0.0,0.0,no
2019-05-05 19:40:00+00:00,10158899958149896,ABC.es,Ya está disponible la primera edición de ABC del lunes 6 de mayo en @abckioskoymas  ,110.0,34.0,7.0,0.0,11.0,1.0,57.0,32.0,/ABCes/photos/a.244549769895/10158899958149896,0.0,0.0,0.0,no
2019-05-05 19:50:00+00:00,10158899980034896,ABC.es,"Los presuntos agresores, que habían accionado previamente el tirador de alarmas, golpearon al trabajador tras verse obligado a abandonar la cabina.",269.0,35.0,0.0,0.0,9.0,13.0,212.0,40.0,/story.php?story_fbid=10158899980034896&id=7377874895,0.0,0.0,0.0,no
2019-05-05 20:20:00+00:00,10158900058589896,ABC.es,"En el golf, y en la vida, Trump es un ganador... Un ganador que no se para en 'minucias' como las reglas.",60.0,31.0,12.0,10.0,1.0,1.0,5.0,10.0,/story.php?story_fbid=10158900058589896&id=7377874895,0.0,0.0,0.0,no
2019-05-05 20:50:01+00:00,10158900137794896,ABC.es,Jessica Anderson hizo los 42 kilómetros con su uniforme profesional en poco más de tres horas.,62.0,17.0,3.0,0.0,4.0,1.0,37.0,8.0,/story.php?story_fbid=10158900137794896&id=7377874895,0.0,0.0,0.0,no
2019-05-05 21:20:00+00:00,10158900205724896,ABC.es,"En realidad, solo podrá viajar cuando tenga una invitación formal del gobierno español y de la conferencia episcopal, que todavía no se han producido.",309.0,130.0,51.0,4.0,14.0,3.0,107.0,242.0,/story.php?story_fbid=10158900205724896&id=7377874895,0.0,0.0,0.0,no
2019-05-05 21:50:01+00:00,10158900293219896,ABC.es,"Lo habitual es atender a la necesidad de hidratarse durante la práctica de ejercicio, pero también existen otros periodos vitales que requieren una hidratación extra",67.0,64.0,0.0,3.0,0.0,0.0,0.0,1.0,/story.php?story_fbid=10158900293219896&id=7377874895,0.0,0.0,0.0,no
2019-05-05 22:20:00+00:00,10158900363314896,ABC.es,"Con 45 metros de profundidad, DeepSpot, tiene prevista su apertura en otoño de 2019.",64.0,47.0,0.0,4.0,13.0,0.0,0.0,5.0,/story.php?story_fbid=10158900363314896&id=7377874895,0.0,0.0,0.0,no
2019-05-05 23:20:01+00:00,10158900518354896,ABC.es,"Carlota quiere tener una vida ""normal"" y no contar ""todo el rato"" calorías en su cabeza. Tiene anorexia desde los 14 años y ahora, a los 21, estudia Medicina para especializarse en Psiquiatría.",45.0,32.0,0.0,1.0,1.0,11.0,0.0,0.0,/story.php?story_fbid=10158900518354896&id=7377874895,0.0,0.0,0.0,no
2019-05-05 23:50:01+00:00,10158900587269896,ABC.es,"«Aunque el niño llore, y patalee. Tú como padre te tienes que creer que eres la autoridad. Tu hijo no te tiene que dar pena».",164.0,154.0,1.0,7.0,0.0,0.0,2.0,11.0,/story.php?story_fbid=10158900587269896&id=7377874895,0.0,0.0,0.0,no
2019-05-06 00:20:00+00:00,10158900653549896,ABC.es,"Viajaban a miles de kilómetros, hasta Labrador y Terranova, para cazar cetáceos. Lo hacían a bordo de ágiles y pequeñas chalupas, jugándose la vida.",31.0,22.0,0.0,2.0,0.0,2.0,5.0,1.0,/story.php?story_fbid=10158900653549896&id=7377874895,0.0,0.0,0.0,no
2019-05-06 00:50:00+00:00,10158900711014896,ABC.es,«Hay muchas otras formas de educar a los niños sin necesidad de violencia física. Hay que hacer el esfuerzo de reprimir este impulso de azotarle»,419.0,240.0,114.0,10.0,8.0,13.0,35.0,222.0,/story.php?story_fbid=10158900711014896&id=7377874895,0.0,0.0,0.0,no
2019-05-06 01:20:00+00:00,10158900759779896,ABC.es,"El hombre, que conoció a la niña cuando ésta tenía cuatro años, se enfrenta a una petición de veinte años.",117.0,13.0,0.0,1.0,1.0,12.0,90.0,17.0,/story.php?story_fbid=10158900759779896&id=7377874895,0.0,0.0,0.0,no
2019-05-06 01:50:00+00:00,10158900814919896,ABC.es,"El agresor, había dormido una hora fuera tras llegar borracho y al despertar rompió la puerta para atacar a su pareja. Un joven actuó para sacarla de allí y otros vecinos colaboraron para retener al hombre en el portal hasta la llegada de los agentes.",39.0,36.0,0.0,2.0,0.0,1.0,0.0,2.0,/story.php?story_fbid=10158900814919896&id=7377874895,0.0,0.0,0.0,no
2019-05-06 02:19:27+00:00,10158900872594896,ABC.es,Ya está disponible la primera edición de ABC del lunes 6 de mayo en @abckioskoymas  ,68.0,22.0,10.0,0.0,2.0,0.0,34.0,27.0,/ABCes/photos/a.10150849142504896/10158900872594896,0.0,0.0,0.0,no
2019-05-06 02:20:00+00:00,10158900873259896,ABC.es,"Son mujeres de piel dura y manos castigadas por el mar. Las mariscadoras gallegas llevan siglos rastreando las playas en busca de almejas y berberechos. Gracias a ellas sobrevive el marisqueo a pie, un antiquísimo arte de pesca.",395.0,344.0,1.0,36.0,12.0,2.0,0.0,5.0,/story.php?story_fbid=10158900873259896&id=7377874895,0.0,0.0,0.0,no
2019-05-06 02:39:37+00:00,10158900915264896,ABC.es,#EnPortada  Las nóminas de los jubilados catalanes y vascos se abonan gracias a la solidaridad del resto de España.,830.0,339.0,60.0,11.0,115.0,27.0,278.0,178.0,/story.php?story_fbid=10158900915264896&id=7377874895,0.0,0.0,0.0,no
2019-05-06 03:00:00+00:00,2738089999540188,eldiario.es,El negocio de la educación privada marcha con unas cifras que crecen año tras año: sus beneficios han pasado de los 183 millones de euros a los 280 millones. Y la Iglesia se lleva buena parte del pastel: su red de colegios concertados recibe cada año 4.866 millones de euros de subvenciones.,1040.0,129.0,3.0,1.0,24.0,70.0,813.0,113.0,/story.php?story_fbid=2738089999540188&id=417471918268686,0.0,0.0,0.0,no
2019-05-06 03:00:06+00:00,1224741861021233,ABC.es,"¡Buenos días! Aquí tenéis el boletín informativo de hoy, lunes 06 de mayo",67.0,60.0,1.0,0.0,0.0,3.0,3.0,7.0,/story.php?story_fbid=1224741861021233&id=7377874895,0.0,0.0,0.0,no
2019-05-06 03:20:00+00:00,10158900988649896,ABC.es,El secretario de Organización de Podemos no podrá sentarse junto a Pablo Iglesias e Irene Montero porque el Salón de Plenos no está completamente adaptado para personas de movilidad reducida,218.0,52.0,144.0,5.0,5.0,9.0,3.0,123.0,/story.php?story_fbid=10158900988649896&id=7377874895,0.0,0.0,0.0,no
2019-05-06 03:25:00+00:00,2738111519538036,eldiario.es,"Lo que Albert Rivera denominó ""sablazo"" a las clases medias, en la viñeta de Vergara dibujante.",252.0,148.0,93.0,5.0,1.0,3.0,3.0,12.0,/story.php?story_fbid=2738111519538036&id=417471918268686,0.0,0.0,0.0,no
2019-05-06 03:40:00+00:00,10158901018209896,ABC.es,"El novillero Cristian Pérez dio la única vuelta al ruedo en el sexto, con el que sufrió una feísima cogida en el broche por bernadinas. Tras recorrer el anillo, pasó a la enfermería, con «TCE leve y contusión supraciliar derechca, de pronóstico reservado, pendiente de estudio radiológico».",14.0,1.0,0.0,1.0,5.0,6.0,1.0,13.0,/story.php?story_fbid=10158901018209896&id=7377874895,0.0,0.0,0.0,no
2019-05-06 03:50:00+00:00,2738145492867972,eldiario.es,"En octubre Pedro Sánchez puso fin a su relación con Pablo Casado después de que este le acusara de ser el ""responsable del golpe de Estado"" en Catalunya. Ahora, tras la victoria electoral del PSOE y el descalabro del PP, ambos líderes vuelven a verse las caras en un escenario distinto.",122.0,31.0,24.0,1.0,1.0,2.0,64.0,64.0,/story.php?story_fbid=2738145492867972&id=417471918268686,0.0,0.0,0.0,no
2019-05-06 04:01:29+00:00,10158901052584896,ABC.es,🔴 #ÚLTIMAHORA,50.0,16.0,19.0,2.0,7.0,4.0,2.0,29.0,/story.php?story_fbid=10158901052584896&id=7377874895,0.0,0.0,0.0,no
2019-05-06 04:11:21+00:00,2738174612865060,eldiario.es,ÚLTIMA HORA | Ya tenemos las cifras de empleo de abril: - La Seguridad Social gana 186.785 afiliados - El paro registrado ha bajado en 91.518 personas - El número total de desempleados se sitúa en las 3.163.566 personas,410.0,356.0,9.0,43.0,0.0,0.0,2.0,61.0,/story.php?story_fbid=2738174612865060&id=417471918268686,0.0,0.0,0.0,no
2019-05-06 04:15:00+00:00,2738151219534066,eldiario.es,"De una especial atención a la campaña de Vox a ataques racistas y contra las feministas, pasando por críticas a Alberto Garzón: sacamos a la luz el perfil de Twitter en el que se oculta un portavoz de la Policía en Granada.",814.0,181.0,9.0,3.0,20.0,34.0,567.0,110.0,/story.php?story_fbid=2738151219534066&id=417471918268686,0.0,0.0,0.0,no
2019-05-06 04:20:01+00:00,10158901091289896,ABC.es,✍ La opinión de Isabel San Sebastián,20.0,14.0,2.0,0.0,3.0,1.0,0.0,8.0,/story.php?story_fbid=10158901091289896&id=7377874895,0.0,0.0,0.0,no
2019-05-06 04:40:00+00:00,10158901119929896,ABC.es,"Un manifiesto publicado hoy por varios exdirigentes y miembros de Vox a los que les une «el desengaño con un partido que se convirtió en un chiringuito para mayor ""gloria"" y sustento de su actual presidente, Santiago Abascal», ha pedido el voto al Partido Popular de Pablo Casado, a quien «verdaderamente teme» la izquierda «desleal».",251.0,97.0,118.0,18.0,9.0,0.0,11.0,152.0,/story.php?story_fbid=10158901119929896&id=7377874895,0.0,0.0,0.0,no
2019-05-06 04:40:00+00:00,2738153506200504,eldiario.es,"✍🏽 OPINIÓN | ""Tendrá su punto comprobar si Pablo Casado y Albert Rivera aprovechan para enmendar su garrafal y poco patriótico error de no llevar rabo de toro en su otra visita institucional a Bertín Osborne"", escribe Antón Losada.",162.0,125.0,34.0,3.0,0.0,0.0,0.0,6.0,/story.php?story_fbid=2738153506200504&id=417471918268686,0.0,0.0,0.0,no
2019-05-06 04:50:00+00:00,10158901135069896,ABC.es,"El recluso, con una dilatada trayectoria penitenciaria, se negó a abandonar el centro al considerar que se encontraba desamparado. Se encuentra en estado grave.",74.0,23.0,7.0,0.0,12.0,31.0,1.0,29.0,/story.php?story_fbid=10158901135069896&id=7377874895,0.0,0.0,0.0,no
2019-05-06 05:00:00+00:00,10158901151259896,ABC.es,"En 2011 la CIA recibió las peores noticias que podía recibir de un agente secreto de misión en China. Todos los topos con los que habitualmente hablaba no le respondían, no trabajaban ya para el gobierno, habían desaparecido o, en el peor de los casos, estaban muertos.",6.0,4.0,0.0,0.0,2.0,0.0,0.0,1.0,/story.php?story_fbid=10158901151259896&id=7377874895,0.0,0.0,0.0,no
2019-05-06 05:05:00+00:00,2738213619527826,eldiario.es,📊 DATOS | Las cuentas del 28A son claras: las izquierdas perdieron 280.000 votos con respecto al 20D y ganaron cuatro escaños. Las derechas obtuvieron 360.000 sufragios más y perdieron 16 escaños. Aquí te contamos con varios gráficos la explicación 👇🏽,126.0,93.0,13.0,3.0,6.0,1.0,10.0,52.0,/story.php?story_fbid=2738213619527826&id=417471918268686,2.0,42.0,1.0,yes
2019-05-06 05:08:02+00:00,924806884517235,ABC.es,"Jornada 39 del juicio del ""procés"" en el Tribunal Supremo",79,54.0,4.0,15.0,1.0,1.0,4.0,104.0,/story.php?story_fbid=924806884517235&id=7377874895,0.0,0.0,0.0,no
2019-05-06 05:20:00+00:00,10158901187334896,ABC.es,"Su propuesta de Estatuto de Personal Docente abre la puerta al acceso a catedrático por la vía laboral, plazas tuteladas por los gobiernos regionalesNo se lo pierda !! Hasta el final !!!",140.0,12.0,6.0,1.0,17.0,3.0,102.0,57.0,/story.php?story_fbid=10158901187334896&id=7377874895,1.0,49.0,1.0,yes
2019-05-06 05:29:33+00:00,2738253256190529,eldiario.es,"Perdieron representación parlamentaria de cinco comunidades, se dejaron 29 escaños y 1,5 millones de votos. Y en Extremadura, las dos Castillas, La Rioja y Cantabria 600.000 votos no lograron representación. El panorama para Podemos que empieza de cero la campaña en estos territorios.",296.0,217.0,13.0,12.0,4.0,49.0,1.0,112.0,/story.php?story_fbid=2738253256190529&id=417471918268686,0.0,0.0,0.0,no
2019-05-06 05:40:00+00:00,10158901223654896,ABC.es,La opinión de Luis Ventoso ✍  «Gestos de dignidad como el de Delgado ayer contradicen la ejecutoria de su jefe»,29.0,24.0,1.0,0.0,0.0,1.0,3.0,9.0,/story.php?story_fbid=10158901223654896&id=7377874895,0.0,0.0,0.0,no
2019-05-06 06:00:03+00:00,2738281562854365,eldiario.es,"Un anuncio de la UEFA pretende reclutar a 200 bailarines ""voluntarios"" para la ceremonia de apertura de la final de la Champions, con el compromiso de estar disponibles para ensayar durante dos semanas. Todo sin remunerar. Ya ha sido denunciado ante la Inspección de Trabajo.",1191.0,290.0,159.0,5.0,36.0,6.0,695.0,185.0,/story.php?story_fbid=2738281562854365&id=417471918268686,0.0,0.0,0.0,no
2019-05-06 06:00:06+00:00,10158901263429896,ABC.es,Fue bautizada nada menos que con el nombre de «manada militar». Pero o no existió o al menos no ha podido ser probada ante el amplio abanico de contradicciones y falta de indicios en la instrucción del caso que la ha juzgado.,11.0,9.0,0.0,0.0,0.0,0.0,3.0,2.0,/story.php?story_fbid=10158901263429896&id=7377874895,0.0,0.0,0.0,no
2019-05-06 06:20:00+00:00,10158901306654896,ABC.es,"Antonio Barceló ideó las lanchas cañoneras a finales del siglo XVIII, unos pequeños buques capaces de bombardear las posiciones enemigas y de batir a grandes buques enemigos en el mar",13.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,/story.php?story_fbid=10158901306654896&id=7377874895,0.0,0.0,0.0,no
2019-05-06 06:26:47+00:00,10158901319734896,ABC.es,🔴 #ÚLTIMAHORA La socialité ha sido una de las grandes damas de la sociedad española.,169.0,40.0,1.0,1.0,19.0,110.0,0.0,65.0,/story.php?story_fbid=10158901319734896&id=7377874895,0.0,0.0,0.0,no
2019-05-06 06:30:33+00:00,2738319469517241,eldiario.es,"✍🏽 OPINIÓN | ""Vox fue descubierto el 2 de diciembre de 2018 por el PP como un instrumento útil para constituir una mayoría alternativa a la de la moción de censura que llevó a Pedro Sánchez a la Moncloa"", escribe Javier Pérez Royo.",129.0,98.0,20.0,3.0,5.0,1.0,2.0,40.0,/story.php?story_fbid=2738319469517241&id=417471918268686,4.0,42.25,1.0,yes
2019-05-06 06:35:00+00:00,10158901335379896,ABC.es,⚠Spoilers ⚠Todas las claves del cuarto capítulo de la última temporada,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,/story.php?story_fbid=10158901335379896&id=7377874895,0.0,0.0,0.0,no
2019-05-06 06:50:00+00:00,10158901367559896,ABC.es,"Tal y como recogieron las imágenes de Dazn, el comisario se acercó a la moto al final de la carrera, y cuando Rins se bajó para celebrar con los aficionados, agarró una de las piezas situadas en el manillar.",3.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,/story.php?story_fbid=10158901367559896&id=7377874895,0.0,0.0,0.0,no
2019-05-06 06:50:00+00:00,2738324866183368,eldiario.es,"Hemos visto el último capítulo de Juego de Tronos y lo hemos resumido. Ya no te decimos nada más, pero si te dejamos un aviso.... [CONTIENE SPOILERS]",23.0,20.0,0.0,1.0,1.0,1.0,0.0,22.0,/story.php?story_fbid=2738324866183368&id=417471918268686,0.0,0.0,0.0,no
2019-05-06 07:05:00+00:00,10158901401249896,ABC.es,Al menos 41 personas han perdido la vida debido al incendio de uno de los motores que se propagó rápidamente debido a que estaba repleto de combustible ya que había despegado minutos antes,41,4.0,0.0,0.0,8.0,28.0,1.0,5.0,/story.php?story_fbid=10158901401249896&id=7377874895,0.0,0.0,0.0,no
2019-05-06 07:20:00+00:00,10158901437449896,ABC.es,Un mensaje aparentemente sin sentido del balear despertó las teorías más hilarantes en Twitter.,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,/story.php?story_fbid=10158901437449896&id=7377874895,0.0,0.0,0.0,no
2019-05-06 07:21:29+00:00,2738483236167531,eldiario.es,El PP ya asume la posibilidad de que Ciudadanos le haga el 'sorpasso' en la Comunidad de Madrid y ya ha confirmado que apoyará un gobierno liderado por Ignacio Aguado con que le saque solo un escaño de diferencia. Lo ha dicho la propia Isabel Díaz Ayuso.,262.0,34.0,173.0,1.0,1.0,0.0,53.0,111.0,/story.php?story_fbid=2738483236167531&id=417471918268686,3.0,40.666666666666664,1.0,yes
2019-05-06 07:35:00+00:00,10158901479944896,ABC.es,"Tres de los cuatro hijos del hombre más rico de Dinamarca fueron asesinados en los atentados del pasado domingo en Sri Lanka, donde pasaban sus vacaciones de Pascua.",5801,694.0,4.0,3.0,288.0,4725.0,87.0,568.0,/story.php?story_fbid=10158901479944896&id=7377874895,2.0,45.5,1.0,yes
2019-05-06 07:50:01+00:00,10158901525364896,ABC.es,"La Policía busca a un hombre, de origen marroquí, con más de 30 antecedentes.",274,53.0,3.0,0.0,10.0,36.0,172.0,95.0,/story.php?story_fbid=10158901525364896&id=7377874895,0.0,0.0,0.0,no
2019-05-06 07:54:44+00:00,2738522636163591,eldiario.es,¿Error real o maniobra de marketing? Parece que un café de Starbucks ayudó a pasar el frío de Invernalia.,175.0,40.0,105.0,0.0,25.0,1.0,4.0,48.0,/story.php?story_fbid=2738522636163591&id=417471918268686,0.0,0.0,0.0,no
2019-05-06 08:02:05+00:00,2738531496162705,eldiario.es,ÚLTIMA HORA | Una noticia de las que más importan -> La rápida e inminente aceleración de las extinciones amenaza con hacer desaparecer hasta un millón de especies en el planeta.,2380.0,351.0,0.0,3.0,25.0,922.0,1080.0,97.0,/story.php?story_fbid=2738531496162705&id=417471918268686,1.0,10.0,1.0,yes
